fraud_uri,fraud_label,fraud_label_matched,gao_uri,gao_label,similarity_score,fraud_parents
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignAssistanceGrant,Foreign assistance grant,foreign assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126646,foreign assistance,0.857,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Grant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignAssistanceGrant,Foreign assistance grant,Foreign assistance grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126649,foreign assistance strategies,0.83,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Grant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignCorporation,foreign corporation,foreign corporation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126651,foreign corporations,0.974,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignCorporation,foreign corporation,foreign corporation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127223,government corporations,0.762,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignCorporation,foreign corporation,foreign corporation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/146334,Harris Corporation,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignCorporation,foreign corporation,foreign corporation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123363,close corporations,0.757,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Business
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment,international government,foreign government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126671,foreign governments,0.973,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment,international government,international government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128410,international agreements,0.833,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment,international government,international government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148296,International investments,0.816,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment,international government,international government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128432,international development,0.816,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment,international government,international government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148294,International commerce,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignNational,foreign national,foreign national,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126697,foreign nationals,0.97,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/NonUSCitizen
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_local_government,international local government,foreign local government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126671,foreign governments,0.837,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_local_government,international local government,foreign local government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129134,local governments,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_local_government,international local government,international local government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128410,international agreements,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_national_government,foreign national government,foreign national government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126671,foreign governments,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_regional_government,foreign regional government,foreign regional government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126671,foreign governments,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_regional_government,foreign regional government,international regional government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148296,International investments,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ForeignGovernment
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_worker,foreign worker,foreign worker,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126718,foreign workers,0.966,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_worker,foreign worker,foreign worker,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/147444,H-2A FOREIGN WORKERS,0.848,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Foreign_worker,foreign worker,foreign worker,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126684,foreign markets,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Employee
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Forgery,forgery,forgery,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126744,forgery,1.0,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DocumentManipulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Forgery,forgery,forgery,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126734,forestry,0.8,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DocumentManipulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/Forgery,forgery,forgery,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122182,art forgery,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DocumentManipulation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FormulaGrant,formula grant,formula grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126754,formula grants,0.963,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DomesticAssistanceGrant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FormulaGrant,formula grant,Formula grant,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126754,formula grants,0.963,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/DomesticAssistanceGrant
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity,fraud activity,fraud activity,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135529,FOIA activity,0.815,
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GatewaySchemeMode,gateway,gateway,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134307,waterways,0.75,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/RepeatedSchemeMode
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralGovernment,general government,general government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145222,central government debt,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralGovernment,general government,General government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145222,central government debt,0.78,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralGovernment,general government,general government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133624,tribal governments,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralGovernment,general government,General government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133624,tribal governments,0.778,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralGovernment,general government,general government,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125078,e-government,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralScienceSpaceandTechnology,"General science, space, and technology","General science, space, and technology",https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127117,general science and technology matters,0.811,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralScienceSpaceandTechnology,"General science, space, and technology","general science, space, and technology",https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127117,general science and technology matters,0.811,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralScienceSpaceandTechnology,"General science, space, and technology","General science, space, and technology",https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132245,science and technology,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralScienceSpaceandTechnology,"General science, space, and technology","general science, space, and technology",https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132245,science and technology,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GeneralScienceSpaceandTechnology,"General science, space, and technology","General science, space, and technology",https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/148499,nuclear science and technology,0.758,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/ProgramArea
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GhostEmployee,ghost employee,ghost employee,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132860,state employees,0.759,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FictitiousIndividual; https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/PayrollMischarging
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentAccountabilityOfficeProduct,Government Accountability Office product,Government Accountability Office product,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127199,Government Accountability Office (GAO),0.895,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/AuditProduct
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentAccountabilityOfficeProduct,Government Accountability Office product,Government Accountability Office Reports,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127199,Government Accountability Office (GAO),0.895,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/AuditProduct
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentAccountabilityOfficeProduct,Government Accountability Office product,Government Accountability Office product,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127198,Government Accountability Office,0.889,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/AuditProduct
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentAccountabilityOfficeProduct,Government Accountability Office product,Government Accountability Office Reports,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127198,Government Accountability Office,0.889,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/AuditProduct
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentFurnishedEquipmentFraud,government furnished equipment fraud,government furnished equipment fraud,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127278,government owned equipment,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FraudActivity
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentImpersonation,government impersonation,government impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127273,Government Operations,0.844,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentImpersonation,government impersonation,government impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127253,government information,0.783,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentImpersonation,government impersonation,government impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127223,government corporations,0.766,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentImpersonation,government impersonation,government impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127293,government regulation,0.756,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentImpersonation,government impersonation,government impersonation,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127207,government allocation,0.756,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/FalseImpersonation
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentSponsoredEnterprise,government sponsored enterprise,government sponsored enterprise,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127304,government sponsored enterprises,0.984,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentSponsoredEnterprise,government sponsored enterprise,government sponsored enterprise,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127322,government-sponsored enterprises,0.968,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentSponsoredEnterprise,government sponsored enterprise,government sponsored enterprise,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127323,government-sponsored enterprises (GSEs),0.896,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentSponsoredEnterprise,government sponsored enterprise,government sponsored enterprise,https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127321,government-sponsored conferences,0.774,https://gaoinnovations.gov/antifraud_resource/howfraudworks/gfo/GovernmentalUnit
