uri,label,all_labels
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122763,budget allowances,budget allowances
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122808,budget reapportionment,budget reapportionment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122816,budget resolutions,budget resolutions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124434,deeming resolutions,deeming resolutions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145704,concurrent resolutions,concurrent resolutions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122804,budget planning,budget planning
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122767,budget and performance requirements,budget and performance requirements
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122778,budget cuts,budget cuts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122764,budget amendments,budget amendments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122775,budget caps,budget caps
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122782,budget decisions,budget decisions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122792,budget formulation,budget formulation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122807,budget proposals,budget proposals
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145705,decision packages (DPs),decision packages (DPs)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122819,budget submissions,budget submissions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122814,budget requests,budget requests
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122825,budget year,budget year
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125906,expenditure plan,expenditure plan
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122824,budget updates,budget updates
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122805,budget policy,budget policy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122823,budget uncertainty,budget uncertainty
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122800,budget neutrality,budget neutrality
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145702,budgetary control,budgetary control
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130025,national income,national income
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124410,debt limit,debt limit
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124418,debt subject to statutory limitation,debt subject to statutory limitation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/128053,impoundment control,impoundment control
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127302,Government Spending,Government Spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145720,spending policy,spending policy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132789,spending caps,spending caps
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126267,federal spending transparency,federal spending transparency
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135183,fiscal exposure,fiscal exposure
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132791,spending legislation,spending legislation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145747,liabilities (financial management),liabilities (financial management)
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123865,contingent liabilities,contingent liabilities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133860,unfunded liabilities,unfunded liabilities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129112,loan defaults,loan defaults
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132954,student loan default,student loan default
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129115,loan impairment,loan impairment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129116,loan interest rates,loan interest rates
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145755,student loan management,student loan management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132956,student loan forgiveness,student loan forgiveness
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132959,student loan repayment,student loan repayment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129119,loan repayments,loan repayments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130192,negative equity,negative equity
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121990,amortization,amortization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129110,loan commitments,loan commitments
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123120,certificated expenditures,certificated expenditures
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126266,federal spending,federal spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124913,discretionary spending,discretionary spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134516,year-end spending,year-end spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124532,defense spending,defense spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129274,mandatory spending,mandatory spending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127264,government loans,government loans
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127340,grant administration,grant administration
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135192,grant requirements,grant requirements
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127344,grant awards,grant awards
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127353,grant proposals,grant proposals
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127351,grant process,grant process
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145719,spending process,spending process
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145698,fund matching,fund matching
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145684,refund and reimbursement from government,refund and reimbursement from government
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132790,spending committees,spending committees
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127214,Government Borrowing and Debt,Government Borrowing and Debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145223,external debt,external debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126658,foreign debt,foreign debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124411,debt management,debt management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124406,debt crisis,debt crisis
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124413,debt reduction,debt reduction
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145745,debt suspension,debt suspension
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124409,debt increase,debt increase
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131536,public debt,public debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127299,government securities,government securities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133611,Treasury securities,Treasury securities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129921,municipal bonds,municipal bonds
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127401,gross federal debt,gross federal debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121572,agency debt,agency debt
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126089,federal borrowing,federal borrowing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122921,Business Regulation and Consumer Protection,Business Regulation and Consumer Protection
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123835,Consumer Protection,Consumer Protection
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/145765,promotion and advertising,promotion and advertising
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126052,federal advertising,federal advertising
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131143,political advertising,political advertising
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133310,telemarketing,telemarketing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133321,television advertising,television advertising
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125853,event management,event management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/132172,sales promotion,sales promotion
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124910,discounts,discounts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131809,rebates,rebates
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126008,fare discounts,fare discounts
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135144,coupons,coupons
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131581,public relations,public relations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129384,media campaigns,media campaigns
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121517,advertising,advertising
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123843,consumer safety,consumer safety
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123844,consumer satisfaction,consumer satisfaction
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123815,consumer behavior,consumer behavior
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125977,fair housing,fair housing
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121965,housing in tribal communities,housing in tribal communities
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127847,housing discrimination,housing discrimination
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123821,consumer education,consumer education
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125279,educational television,educational television
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126385,financial literacy,financial literacy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124271,cybersecurity awareness,cybersecurity awareness
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123842,consumer rights,consumer rights
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123831,consumer privacy,consumer privacy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123840,consumer redress,consumer redress
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130821,passenger rights,passenger rights
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/123319,class actions,class actions
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133443,tobacco settlements,tobacco settlements
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/127446,gun control,gun control
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125980,fair lending,fair lending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133664,truth in lending,truth in lending
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131404,product and technology management,product and technology management
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133259,technology commercialization,technology commercialization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121313,3D technologies,3D technologies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133964,user manuals,user manuals
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134978,damaged and defective products,damaged and defective products
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124440,defective equipment,defective equipment
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134234,warranties,warranties
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131407,product development,product development
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/125058,dual-use technologies,dual-use technologies
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131416,production engineering,production engineering
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122348,automation,automation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129382,mechanization,mechanization
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131409,product evaluation,product evaluation
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131638,qualified products list,qualified products list
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131405,product certification,product certification
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130976,personal property,personal property
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/124042,counterfeit and pirated goods,counterfeit and pirated goods
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130828,passengers,passengers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133523,transit ridership,transit ridership
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/122404,baggage,baggage
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130820,passenger reservation systems,passenger reservation systems
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/133608,travelers,travelers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130816,passenger data,passenger data
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/121801,airline passengers,airline passengers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/126805,frequent fliers,frequent fliers
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130817,passenger facility charges,passenger facility charges
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131520,public affairs,public affairs
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131540,public education campaigns,public education campaigns
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/135126,community relations,community relations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131538,public diplomacy,public diplomacy
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/130783,paperwork reduction,paperwork reduction
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/134958,government customer service,government customer service
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/129385,media relations,media relations
https://poolparty.clstaxonomy.com/GAOProductTaxonomyMain/131353,private debt,private debt
